paraula,dificultat
puntual,2
puntualitat,2
puntualment,2
puntualitzar,2
puntualització,3
puntuar,2
punxa,2
punxada,2
punxar,2
punxant,3
punxent,3
punxegut,3
punxerut,3
punxó,3
punxós,3
puny,2
com,1
ésser,2
tenir,1
punya,3
punyada,3
punyal,3
punyalada,3
a,1
fer,1
punyeter,3
punyeteria,3
punyir,3
punyent,3
punyida,3
pupa,3
pupil,3
pupil·la,3
pupil·lar,3
pupil·latge,3
pupitre,3
puput,3
pur,2
impur,3
puresa,2
purament,2
puré,2
purga,2
purgació,3
purgador,3
purgar,3
purgant,3
purgatiu,3
purgatori,2
purí,3
purificar,2
purificació,3
purificador,3
purisme,3
purista,3
purità,3
puritanisme,3
purna,3
purpurat,3
purpurescent,3
purpurí,3
purpuri,3
purpurina,3
púrria,3
purrialla,3
purulència,3
purulent,3
i,1
pus,2
pusil·lànime,3
pusil·lanimitat,3
pústula,3
pustulós,3
putada,2
putaner,3
putatiu,3
puteria,3
pútid,3
putrefacte,3
pútrid,3
putxinel·li,3
puzle,3
qaf,3
quadern,2
quadern,2
quaderna,3
quadernal,3
quadra,2
quadrangular,3
quadrant,2
quadrar,3
quadratí,3
quadratura,3
quadratura,3
quadre,2
quadre,2
quàdriceps,3
quadricromia,3
quadrícula,3
quadricular,3
quadriculació,3
quadriculat,3
quadriennal,3
quadrienni,3
quadriga,3
quadrilió,3
quadrilla,3
quadrimestral,3
quadrimestre,3
quadro,3
quadrumà,3
quadrúpede,3
quadruplicar,3
qual,1
qualcú,2
qualcun,3
qualificació,2
qualificar,2
qualificable,3
qualificador,3
qualificat,2
qualitat,1
en,1
qualitat,1
qualitatiu,3
qualitativament,3
quall,3
quallada,3
quallar,3
qualque,2
quant,2
uns,1
quantia,3
quantificador,3
quantificar,2
quantificable,3
quantificació,3
quantitat,2
en,1
quantitativament,3
posar,1
quaresma,2
quaresmal,3
quars,2
a,1
en,1
quart,2
quart,2
quarta,2
quarter,2
quarter,2
quartera,3
quartera,3
quarterada,3
quartet,2
quarteta,3
quartilla,3
quartó,3
quarto,3
quàsar,3
quasi,2
quasicopulatiu,3
quatrecentista,3
i,1
el,1
ésser,2
quebequès,3
quec,3
queda,1
quedar,1
quefer,3
quefir,3
queix,3
a,1
queixal,3
queixal,3
queixalada,3
queixalar,3
queixalejar,3
queixar,2
queixa,2
queixera,3
queixós,3
queloni,3
quemenjar,3
quenopodiàcia,3
quepis,3
quequejar,3
quequeig,3
quequesa,3
quera,3
queratina,3
queratitis,3
querella,2
querellar,3
querellant,3
querosè,3
querubí,3
qüestió,1
en,1
ésser,2
posar,1
qüestió,1
qüestionar,2
inqüestionable,3
qüestionable,3
qüestionador,3
qüestionari,2
quètxup,3
quetzal,3
queviures,2
quiasme,3
quibuts,3
quic,3
quica,3
quico,2
quid,2
quid,2
quid,2
quiet,2
quietud,3
quilla,3
quillat,3
quilo,2
quilocaloria,3
quilogram,3
quilogràmetre,3
quilometratge,3
quilòmetre,2
quilomètric,3
quilotona,3
quilovolt,3
quilowatt,3
quilowatt,3
quimera,2
quimèric,3
química,2
química,2
química,2
químicament,3
quimioteràpia,2
quimioteràpic,3
quimono,3
quina,1
quincalla,3
quincallaire,3
quincaller,3
quincalleria,3
quinina,3
quinoa,3
quinquagèsima,3
quinqué,3
quinquennal,3
quinquenni,3
quinta,2
quintada,3
quintar,3
quintet,2
quinto,2
quintuplicar,3
quinzenal,3
quiosc,2
quiosquer,3
quipà,3
quiquiriquic,3
quirat,3
quiratador,3
quiromància,3
quiromàntic,3
quiropràctica,3
quiropràctic,3
quiròpter,3
quirúrgic,2
quirúrgicament,3
quisca,3
quissa,3
quissó,3
quisso,3
quissoi,3
quissoia,3
quissona,3
quist,3
quist,3
quístic,3
quitança,3
quitar,3
quitació,3
quiti,3
quitina,3
quitinós,3
quitrà,3
quitxalla,3
quixot,2
quixotada,3
quixotesc,3
quocient,3
quocient,3
quòrum,3
quota,2
quota,2
quotidià,2
quotidianitat,3
ra,2
rabadà,3
rabassa,3
rabassa,3
rabassaire,3
rabasser,3
rabassut,3
rabasta,3
rabeig,3
rabejar,3
rabent,3
rabera,3
rabí,2
rabínic,3
ràbia,2
ràbic,3
rabiola,3
rabior,3
rabiós,3
rabiosament,3
rabiüt,3
rabosa,3
raboseria,3
rabosot,3
raça,2
de,1
raça,2
raça,2
raça,2
raça,2
racemiforme,3
racial,2
ració,2
raciocinar,3
raciocini,3
racional,2
irracional,2
irracionalitat,3
irracionalment,3
racionalitat,2
racionalment,3
racionalisme,3
racionalista,3
racionalitzar,3
racionalització,2
racionar,3
racionament,3
racisme,2
racista,2
raclet,3
racó,2
raconada,3
raconer,3
rada,2
radar,2
radi,2
radiació,2
radiador,3
radial,2
radialment,3
radian,3
radiar,3
radiat,3
radicació,3
radicalitat,3
radicalment,2
radicalisme,3
radicalitzar,3
radicalització,3
radicand,3
radicant,3
radicar,3
radícula,3
radicular,3
ràdio,1
radioactiu,2
radioactivitat,2
radioafeccionat,3
radioaficionat,3
radioastronomia,3
radiobalisa,3
radiocasset,3
radiocomunicació,3
radiodifusió,2
radioelectricitat,3
radioelèctric,3
radioenllaç,3
radioestèsia,3
radiofar,3
radiofonia,3
radiofònic,2
radiografia,2
radiogràfic,3
radiolari,3
radiòleg,3
radiolocalització,3
radiologia,3
radiològic,3
radionavegació,3
radionovel·la,3
radiooient,3
radiós,3
radioscòpia,3
radioscòpic,3
radiosonda,3
radiotècnia,3
radiotelèfon,3
radiotelefonia,3
radiotelefònic,3
radiotelegrafia,3
radiotelegràfic,3
radiotelegrafista,3
radiotelescopi,3
radioterapeuta,3
radioteràpia,3
radó,3
rafal,3
ràfec,3
ràfega,3
rafegada,3
ràfia,3
ràfting,3
raid,2
raier,3
raig,2
a,1
a,1
a,1
raig,2
raig,2
raigs,2
raigs,2
raiguer,3
rail,3
raïl,3
raïm,2
raima,3
raïmada,3
raïmar,3
raïmera,3
raió,3
rajà,3
rajada,3
rajada,3
rajaploma,3
a,1
rajar,3
rajol,3
rajola,2
rajola,2
rajoler,3
rajoleria,3
rajoleta,3
rajolí,3
ral,2
ni,1
quatre,1
ralentí,3
ralinga,3
rall,3
rallar,3
ral·li,2
ràl·lid,3
ram,2
ram,2
rama,2
ramada,3
ramadà,2
ramaderia,2
ramal,2
ramat,2
ramatge,3
rambla,2
ramblejar,3
ramell,3
rameller,3
ramificació,3
ramificar,3
ramnàcia,3
ramós,3
rampa,2
rampa,2
rampa,2
rampell,3
rampellada,3
rampellut,3
rampí,3
rampill,3
rampinadora,3
rampinar,3
rampinya,3
rampinyar,3
rampoina,3
ramulla,3
ramut,3
ran,2
ranc,3
rancallós,3
ranci,2
rancior,3
ranciejar,3
rancor,3
rancorós,3
rancúnia,3
rancuniós,3
randa,2
ranera,3
rang,2
raní,3
ranquejar,3
rànquing,2
ranuncle,3
ranunculàcia,3
ranura,3
ranura,3
ranvespre,3
a,1
ranxer,3
ranxo,2
raó,1
a,1
per,1
raó,1
raonable,2
raonador,3
raonament,2
raonar,2
raor,3
rap,2
rapa,3
rapacitat,3
rapar,3
rapada,3
rapè,3
ràpel,3
ràpidament,2
rapidesa,2
rapinya,3
de,1
rapinyar,3
rapir,3
rapissar,3
rapsòdia,3
rapsòdic,3
raptar,3
rapte,2
raptor,3
raqueta,3
raquis,3
raquidi,3
raquític,3
raquitis,3
raquitisme,3
rar,2
rarament,2
raresa,3
rarificar,3
rarificació,3
ras,2
al,1
rasa,2
rasar,3
rascada,3
rascador,3
rascanyós,3
rascar,2
rasclar,3
rasclada,3
rascle,3
rasclet,3
rascló,3
raser,3
raspa,3
raspador,3
raspadura,3
raspall,2
raspallar,3
raspallada,3
raspament,3
raspar,3
raspat,3
raspera,3
raspinell,3
raspós,3
raspor,3
rasqueta,3
rast,3
rastell,3
rastellera,3
rastral,3
rastre,2
rastrejar,2
rastreig,2
rastrejador,3
rasurar,3
rat,2
la,1
rata,2
rata,2
rata,2
rata,2
rata,2
rata,2
rata,2
ratador,3
ratadura,3
ratafia,2
ratapenada,3
ratapinyada,3
ratar,3
ratat,3
ratbuf,3
ratejar,3
ratera,3
rateta,3
fer,1
raticida,3
ratificar,2
ratificació,2
ràtio,2
ratlla,2
a,1
a,1
ratlla,2
ratlla,2
ratlla,2
ratllador,3
ratlladora,3
ratlladura,3
ratllar,3
ratllada,3
ratolí,2
ratolí,2
ratolí,2
ratolí,2
ratpenat,2
ratxa,2
ratxada,3
ratxós,3
ràtzia,2
raucar,3
raure,3
rautija,3
rauxa,2
raval,2
ravata,3
rave,2
ravenera,3
ravioli,3
reabsorbir,3
reabsorció,3
reacció,2
reaccionar,2
reaccionari,3
reaccionarisme,3
reactant,3
reactivar,2
reactivació,2
reactor,2
readmetre,3
readmissió,3
reafirmar,2
reafirmació,3
irreal,2
irrealitat,3
realçar,3
realç,3
realisme,2
realista,2
realitat,1
en,1
realitat,1
realització,2
realitzador,2
realitzar,2
irrealitzable,3
realitzable,3
realment,1
reanimació,2
reanimar,3
reaparèixer,2
reaparició,3
reassegurador,3
reassegurar,3
reassegurança,3
rebaix,3
rebaixa,2
rebaixar,2
rebaixador,3
rebaixament,3
rebatre,2
rebatiment,3
rebava,3
rebec,3
rebeca,3
rebedor,2
rebel,2
rebel·lar,2
rebel·lió,2
rebel·lia,2
rebentador,3
rebentapisos,3
rebentar,2
rebentar,2
rebentada,3
rebentat,3
rebentisme,3
rebequeria,3
rebesavi,3
rebesnet,3
rebladora,3
rebladura,3
reblanir,3
reblaniment,3
reblar,3
reblar,3
reblada,3
reble,3
reblir,3
rebliment,3
rebló,3
reblum,3
rebobinar,3
rebobinador,3
rèbol,3
rebolcar,3
rebolcada,3
rebolcons,3
a,1
reboll,3
rebombori,2
rebordonir,3
rebosillo,3
rebost,2
rebostejar,3
reboster,3
rebosteria,3
rebot,2
de,1
rebotador,3
rebotar,3
rebotejador,3
rebotejar,3
rebotiga,3
rebotir,3
rebotre,3
rebre,1
rebre,1
rebuda,2
receptor,2
rebrec,3
rebregar,3
rebregada,3
rebroll,3
rebrot,3
rebrotar,3
rebrotada,3
rebuf,3
rebufar,3
rebufada,3
rebuig,2
rebull,3
rebullir,3
rebullida,3
rebuscat,3
rebut,2
rebutjar,2
rec,2
recalar,3
recalcada,3
recalcar,2
recalcament,3
recalçar,3
recalcitrant,3
recambra,3
recambró,3
recança,2
recanvi,2
de,1
recapitular,3
recapitulació,3
recaptació,2
recaptar,2
recaptador,3
recapte,3
donar,1
recar,3
recaragolament,3
recaragolar,3
recargolament,3
recargolar,3
recàrrec,3
recarregar,3
recaure,2
recaiguda,3
recautxutar,3
recautxutatge,3
recel,3
recelar,3
recelós,3
recensió,3
recent,2
recentment,2
recepció,2
recepcionista,2
recepta,2
receptacle,3
receptar,3
receptari,3
receptiu,3
receptivitat,3
recer,3
a,1
recerca,1
recerca,1
recercar,3
recercador,3
recés,3
recessió,2
recialla,3
reciclar,2
reciclable,3
reciclatge,2
recidiva,3
recidivar,3
recinte,2
recipiendari,3
recipient,2
recíproc,3
recíprocament,3
reciprocitat,2
recital,2
recitar,2
recitació,3
recitador,3
recitat,3
reclam,2
reclamació,2
reclamant,2
reclamar,2
reclau,3
reclinar,3
reclinatori,3
recloure,3
reclusió,2
reclús,3
recluta,3
reclutar,2
reclutador,3
reclutament,2
recoble,3
recobrar,3
recobrament,3
recobriment,3
recobrir,3
recol·lectar,3
recol·lecció,2
recol·lector,3
recol·lectora,3
recollidor,3
recollir,2
recollida,2
recolliment,3
recolzada,2
recolzar,2
recolzament,2
recolze,3
recomanable,2
recomanar,2
recomanació,2
recompensa,2
recompensar,3
recompondre,3
recomposició,3
recomptar,3
recompte,2
reconcentrar,3
reconciliar,2
irreconciliable,3
reconciliació,2
recòndit,3
reconduir,3
reconducció,3
reconegut,2
reconeixedor,3
reconeixement,2
reconèixer,2
recognoscible,3
reconeixença,3
reconeixible,3
reconfortar,3
reconfort,3
reconfortador,3
reconfortant,2
reconquerir,3
reconqueridor,3
reconquesta,2
reconquistar,3
reconquista,3
reconsagrat,3
reconstituir,3
reconstitució,3
reconstituent,3
reconstruir,2
reconstrucció,2
reconstructor,3
recontar,3
reconvertir,2
reconversió,3
recopilació,2
recopilar,2
record,2
en,1
rècord,2
recordança,3
recordar,1
recordista,3
recorregut,2
recórrer,2
recosir,3
recoure,3
recrear,2
recreació,2
recreatiu,3
recremar,3
recriar,3
recria,3
recriminació,3
recriminar,3
recriminatori,3
recruar,3
recruada,3
recta,2
recta,2
rectal,3
rectangular,2
rectitud,3
rectificar,2
rectificació,2
rectificador,3
rectilini,3
rectitis,3
rectoral,3
rectorat,2
rectoressa,3
rectoria,2
rectoscòpia,3
rectriu,3
recuina,3
recuit,3
recuita,3
rècula,3
recular,2
reculada,3
reculat,3
recules,3
a,1
recull,2
reculons,3
a,1
recuperació,2
recuperar,2
irrecuperable,3
recurrència,3
recurrible,3
recurs,2
recurs,2
recurs,2
recusar,3
irrecusable,3
recusació,3
redacció,2
redactar,2
redactor,2
redeu,3
redimir,3
redempció,2
redemptor,3
redingot,3
redistribuir,3
redistribució,2
rèdit,3
reditici,3
rediviu,3
redó,3
en,1
redoblar,3
redol,3
redolar,3
redolí,3
redolta,3
redós,3
a,1
redossa,3
a,1
redreçar,2
redreç,3
redreçador,3
redreçament,3
reducció,2
reducció,2
reducció,2
reduccionisme,3
reducte,3
reduir,2
irreductibilitat,3
irreductible,3
reductible,3
reductiu,3
reductor,3
redundància,2
redundant,3
redundar,3
reduplicar,3
reduplicació,3
reedició,2
reeducar,3
reeducació,3
reeixir,3
reeixida,2
reeiximent,3
reeixit,2
reelaborar,3
reelaboració,3
reelegir,3
reelecció,2
reelegible,3
reemborsament,3
contra,1
reemborsar,3
reembossament,3
reembossar,3
reemissor,3
reemplaçament,2
reemplaçar,2
irreemplaçable,3
reencarnar,3
reencarnació,3
reenganxar,3
reescalfar,3
reescalfament,3
reescalfat,3
reescriure,2
reescriptura,3
reestrena,3
reestrenar,3
refacció,3
refecció,3
refectori,3
refer,2
referència,1
amb,1
de,1
referència,1
referencial,3
referendar,3
referendari,3
referèndum,2
referent,2
referir,2
refermar,3
refet,2
refiar,3
refiat,3
refiladissa,3
refilar,3
refilada,3
refilador,3
refilet,3
refillol,3
refinament,3
refinar,3
refinació,3
refinador,3
refinatge,3
refineria,3
refistolat,3
reflectir,2
reflector,3
reflexió,2
irreflexió,3
reflexionar,2
reflexiu,3
irreflexiu,3
irreflexivament,3
reflexivament,3
refluir,3
refluent,3
reflux,3
refocil·lar,3
refondre,3
refosa,3
reforç,2
reforçar,2
reforçador,3
reforçament,3
reforestar,3
reforestació,3
reforma,2
reformador,3
reformar,2
reformatori,3
reformisme,3
reformista,2
refracció,3
refractar,3
refrany,3
refredar,2
refredament,3
refredat,2
refregar,3
refrec,3
refregada,3
refregament,3
refrenar,3
irrefrenable,3
refrenament,3
refresc,2
de,1
refrescar,2
refrescar,2
refrescada,3
refrescament,3
refrescant,2
refrigeració,2
refrigerar,3
refrigerador,3
refrigerant,3
refrigeri,3
refugi,2
refugiar,2
refugiat,2
refulgir,3
refulgència,3
refulgent,3
refusar,2
refús,3
refutació,3
refutar,2
irrefutabilitat,3
irrefutable,3
reg,2
rega,3
regadiu,2
de,1
regador,3
regadora,3
regal,2
regalar,2
regalat,2
a,1
regalèssia,3
regalim,3
regalimar,3
regalimós,3
regant,3
regany,3
reganyar,3
reganyós,3
regar,2
regada,3
regata,2
regatejar,3
regateig,3
regatejador,3
regatera,3
regatge,3
regatista,3
regència,3
regenerar,3
regeneració,2
regenerador,3
regentar,3
regi,3
regicida,3
regicidi,3
regidoria,2
règim,2
antic,1
regiment,2
regimental,3
regió,1
regional,2
regionalisme,3
regionalista,2
regionalitzar,3
regionalització,3
regir,3
rector,2
regidor,2
regirar,3
la,1
regirar,3
regirament,3
regiró,3
registrar,2
registrador,3
registre,2
regla,2
en,1
per,1
reglament,2
reglamentar,3
reglamentació,3
reglamentador,3
reglamentari,3
reglar,3
reglatge,3
regle,3
regle,3
regle,3
regna,2
a,1
regnar,2
regnant,3
regnat,2
regne,2
regolfar,3
regolfada,3
regraciar,3
regraciament,3
regressar,3
regrés,3
regressió,2
regressiu,3
regruix,3
reguardar,3
Déu,1
reguer,3
reguera,3
regueró,3
reguerol,3
reguerot,3
reguitzell,3
reguitzer,3
reguiu,3
regulació,2
regularitat,2
regularment,2
regulador,2
regularitzar,3
regularització,3
regulatiu,3
regurgitar,3
regurgitació,3
regust,2
rehabilitació,2
rehabilitar,2
rehidratar,3
rehidratació,3
reina,2
Reina,2
tenir,1
reial,2
reialesa,2
reialisme,3
reialista,3
reialme,2
reietó,3
reïficar,3
reïficació,3
reig,2
reig,2
reig,2
reig,2
reimplantar,3
reimplantació,3
reimpressió,3
reimprimir,3
reina,2
reïna,3
reincidència,3
reincidir,3
reincident,3
reineta,3
reinflar,3
reïnós,3
reinserir,3
reinserció,2
reintegrament,3
reintegrar,3
reintegració,3
reiteradament,3
reiterar,2
reiteració,3
reiterat,3
reiteratiu,3
reivindicar,2
reivindicació,2
reivindicador,3
reivindicatiu,2
reivindicatori,3
reix,3
reixa,2
reixada,3
reixeta,3
rejovenir,3
rejovenidor,3
rejoveniment,3
rejuntar,3
rel,2
relació,1
en,1
relació,1
relacions,2
relacional,3
relacionar,2
relat,2
relatar,2
relator,2
relativament,2
relativament,2
relativisme,3
relativista,3
relativitat,2
relativitzar,3
relativització,3
relaxar,2
relaxació,2
relaxament,3
relaxat,2
relé,3
relegar,3
relegació,3
religió,2
religiosament,3
religiositat,3
relíquia,2
reliquiari,3
rella,3
rellançar,3
relleix,3
rellentar,3
relleu,2
alt,1
baix,1
en,1
mig,1
posar,1
rellevant,2
irrellevància,3
irrellevant,2
rellevància,2
rellevar,2
rellevament,3
rellevista,3
relligar,3
relligada,3
relligador,3
relligament,3
relligat,3
relliscada,3
relliscall,3
relliscar,3
relliscós,3
rellogar,3
rellogat,3
rellom,3
rellotge,2
contra,1
contra,1
de,1
rellotge,2
rellotge,2
rellotger,3
rellotgeria,3
relluir,3
relluent,3
rem,2
a,1
remador,3
remar,2
remada,3
remarca,2
remarcable,2
remarcar,2
rematada,2
rematador,3
rematar,2
rematat,2
remei,2
per,1
remeiar,3
remembrança,3
remembrar,3
rememorar,2
rememoració,3
rememoratiu,3
remenar,3
remenar,3
remenada,3
remenador,3
remenament,3
remer,3
remera,3
remesa,3
remetre,3
remitent,3
reminiscència,3
remirar,3
remirat,3
remís,3
remissió,3
sense,1
remodelar,3
remodelació,2
rèmol,3
rèmol,3
remolatxa,3
remolc,2
a,1
remolcar,3
remolcador,3
remolcament,3
remoldre,3
remolejar,3
remolí,3
remolinador,3
remolinar,3
remollir,3
el,1
remolquista,3
remolta,3
remor,2
rèmora,3
remordiment,3
remordir,3
remordir,3
remorejar,3
remoreig,3
remorejant,3
remorós,3
remot,2
remotament,3
remoure,2
remoure,2
remuc,3
remudar,3
remugar,3
remugador,3
remugament,3
remugant,3
remull,3
en,1
remulla,3
remullar,3
remullar,3
remullada,3
remuneració,3
remunerador,3
remunerar,3
remunta,2
remuntador,3
remuntar,2
ren,2
renadiu,3
renaixement,2
renaixença,2
renaixentista,2
renal,2
renard,3
renda,2
rendible,2
rendibilitat,2
rendició,2
rendició,2
rendiment,2
rendir,2
rendista,3
renebot,3
renec,3
renegaire,3
renegar,3
renegador,3
renegament,3
renegat,3
renéixer,3
renaixent,3
renet,3
reng,3
rengle,3
renglera,3
rengló,3
reni,3
reniforme,3
renill,3
renillar,3
renitent,3
renitència,3
renoi,3
renom,2
renou,3
renouer,3
renovar,2
renovable,2
renovació,2
renovador,3
renovament,3
renovellar,3
renovellament,3
rentacaps,3
rentada,3
rentadora,2
rentamans,3
rentapeus,3
rentar,2
rentador,3
rentament,3
rentat,2
rentat,2
rentatge,3
renuent,3
renúncia,2
renunciar,2
irrenunciable,3
renunciació,3
renunciament,3
renunciant,2
reny,3
renyar,3
renyada,3
renyina,3
renyinar,3
renyir,3
renyó,3
renyonada,3
renyonera,3
reòfil,3
reordenar,3
reordenació,3
reorganitzar,3
reorganització,2
reòstat,3
repadrí,3
repanxolar,3
repapar,3
repapiejar,3
repapieig,3
reparar,2
irreparable,3
reparació,2
reparador,3
reparatiu,3
repartiment,2
repartir,2
repartició,3
repàs,2
repassar,2
repassada,3
repatà,3
repataneria,3
repatani,3
repatriar,3
repatriació,3
repel,3
a,1
repelar,3
repelenc,3
repel·lir,3
repel·lent,3
repeló,3
repelós,3
repenjar,3
repensar,2
repercutir,3
repercussió,2
repertori,2
repescar,3
repesca,3
repetell,3
repetició,2
de,1
repetidament,2
repetir,2
irrepetible,2
repetible,3
repetidor,3
repetit,2
repetitiu,3
repeu,3
repicadissa,3
repicar,3
repic,3
repicada,3
repicament,3
repicat,3
repicó,3
repintar,3
repintada,3
repintat,3
replà,2
replanell,3
replantar,3
replantació,3
replantejar,2
replanteig,3
replantejament,3
replè,3
replec,3
repleció,3
replegar,3
replegament,3
replet,3
rèplica,2
replicaire,3
replicar,2
repoblar,3
repoblació,3
repoblador,3
repoblament,3
repòquer,3
reportar,2
report,2
reportatge,2
reportatge,2
repòrter,3
reporter,2
repòs,2
reposacaps,3
reposador,3
reposament,3
reposapeus,3
reposar,2
reposat,3
reposició,2
repotegar,3
reprendre,2
reprensible,3
irreprensible,3
reprensió,3
reprensiu,3
represa,2
represàlia,2
representació,2
representar,2
representant,2
representatiu,2
representativitat,2
repressió,2
repressiu,3
reprimenda,3
reprimir,2
irreprimible,3
repressor,3
rèprobe,3
reproducció,2
reproductiu,3
reproductor,2
reproduir,2
reprotxable,3
reprotxar,3
reprotxe,3
reprovable,3
reprovar,3
reprovació,3
reprovador,3
reprovatori,3
reptador,3
reptant,3
reptar,3
reptació,3
repte,2
rèptil,3
reptilià,3
republicà,2
república,1
republicanisme,2
repudiar,3
repudi,3
repudiació,3
repugnància,3
repugnar,3
repugnant,2
repujar,3
repulsa,2
repulsió,3
repulsiu,3
repunt,2
repuntar,3
repuntejar,3
repussar,3
reputació,2
reputar,3
requadre,3
requadro,3
requenenc,3
requeriment,2
a,1
requerir,2
requerir,2
requesta,3
a,1
rèquiem,2
requincalla,3
requisar,3
requisa,3
requisit,2
requisitòria,3
reraltar,3
rere,2
rerecor,3
rerefons,2
rereguarda,2
anar,1
com,1
com,1
de,1
de,1
fer,1
fer,1
no,1
no,1
no,1
no,1
no,1
no,1
res,1
res,1
resar,2
res,1
rescabalar,3
rescabalament,3
rescat,2
rescatar,2
rescindir,3
rescissió,3
rescissori,3
resclosa,2
resclosit,3
resclum,3
resecció,3
reserva,2
reservar,2
reservista,3
reservori,3
resguard,2
a,1
resguardar,3
residència,2
residencial,2
residir,2
resident,2
residu,2
residual,2
resignació,2
resignadament,3
resignar,3
resilient,3
resiliència,3
resina,2
resinar,3
resinació,3
resiner,3
resinífer,3
resinós,3
resistència,2
resistència,2
resistir,2
resistent,2
resistivitat,3
resoldre,2
irresoluble,3
resoluble,3
resolució,2
resolut,3
irresolut,3
resolutiu,3
resolutori,3
respatler,3
respatller,3
respectable,2
respectabilitat,3
respectar,2
pel,1
respecte,1
al,1
de,1
respecte,1
respectiu,3
respectivament,2
respectuós,2
irrespectuós,3
respectuosament,3
respir,2
respirable,3
irrespirable,3
respiració,2
respiració,2
respiratori,2
respirall,3
respirar,2
resplendir,3
resplendent,3
resplendor,3
respondre,2
respons,3
responsabilitat,2
responsabilitat,2
responsabilitat,2
responsabilitat,2
responsabilitzar,2
responsabilització,3
responsable,2
responsori,3
respòs,3
resposta,1
resquícia,3
resquill,3
resquitar,3
ressaca,2
ressagar,3
ressaguer,3
ressalt,3
ressaltar,2
ressec,3
ressecar,3
ressecament,3
resseguir,2
ressemblança,3
ressentiment,2
ressentir,3
ressentit,2
ressenya,2
ressenyar,3
ressò,2
ressol,3
ressonància,2
ressonant,3
ressonar,3
ressopó,3
ressorgir,3
ressorgiment,2
ressort,3
ressortir,3
ressuscitar,2
rest,2
resta,1
restes,2
restablir,2
restabliment,2
restar,2
restant,2
restauració,2
restaurant,2
restaurar,2
restaurador,3
restituir,3
restitució,2
restoll,3
restrènyer,3
restrenyiment,3
restret,3
anar,1
restricció,2
restricció,2
restrictiu,3
restringir,2
resultar,2
resultant,2
resultat,1
resultes,2
de,1
resum,2
en,1
resumir,2
resurrecció,2
ret,2
retall,2
retalladura,3
retallar,2
retallable,3
retallada,2
retallament,3
retaló,3
a,1
retard,2
retardar,2
retardador,3
retardament,3
retardant,3
retardat,2
retaule,2
retauló,3
retenir,2
retenció,2
retentiu,3
retentiva,3
reticència,3
reticent,2
reticle,3
retícula,3
reticular,3
reticulat,3
retina,2
retinal,3
retinitis,3
retir,2
retirada,2
retirança,3
retirar,2
retirament,3
retirat,2
retoc,2
retocar,2
rètol,2
retolar,3
retolació,3
retolador,3
retolista,3
retomb,3
retop,3
de,1
no,1
retopar,3
retorçar,3
retòrcer,3
retorciment,3
retorçó,3
retòrica,2
retoricisme,3
retornar,2
retorn,2
retornador,3
retort,3
retorta,3
retracció,3
retractació,3
retractar,3
retràctil,3
retranca,3
retranga,3
retransmetre,2
retransmissió,2
retrat,2
retratar,2
retratista,3
retre,2
retre,2
retre,2
retre,2
retreta,3
retreta,3
retreure,2
retraïment,3
retribució,3
retributiu,3
retribuir,3
retrò,3
retroacció,3
retroactiu,3
retroactivitat,3
retrobar,2
retrobament,2
retrocàrrega,3
retrocedir,2
retrocés,2
retrògrad,3
retronar,3
retroprojector,3
retrospectiu,3
retrotreure,3
retrovisor,3
retruc,3
de,1
retrucar,3
retrunyir,3
retruny,3
retrunyiment,3
returar,3
retxa,3
retxar,3
retxillera,3
reu,3
reüll,3
de,1
reumàtic,3
reumatisme,3
reumatòleg,3
reumatologia,3
reunificar,3
reunió,1
reunir,2
reusenc,2
revàlida,3
revalidar,2
revalidació,3
revalorar,3
revaloració,3
revaluar,3
revaluació,3
reveixí,3
revelació,2
revelar,2
revelador,2
revelatge,3
revellir,3
revellit,3
revendre,3
revenda,3
revenedor,3
revenir,3
revinguda,3
revenjar,3
revenja,2
reverber,3
reverberació,3
reverberar,3
reverberant,3
reverdir,3
reverdiment,3
reverència,2
reverenciable,3
reverencial,3
reverenciar,3
reverenciós,3
reverend,2
reverent,3
irreverent,3
reverible,3
reverir,3
revers,2
reversible,2
irreversible,2
reversió,3
revertir,2
al,1
al,1
del,1
revestiment,2
revestir,3
revetla,3
revetlla,2
reveure,3
a,1
revifalla,3
revifar,2
revifada,3
revifament,3
revigoritzar,3
revinclar,3
revinclada,3
revingut,3
revisar,2
revisor,3
reviscolar,3
reviscolament,3
revisió,2
revisionisme,3
revisionista,3
revista,1
revista,1
revistar,3
revitalitzar,2
revitalització,2
reviure,2
revivificar,3
revivificant,3
reviviscència,3
revocar,2
irrevocable,3
irrevocablement,3
revocabilitat,3
revocable,3
revocació,3
revocatori,3
revolada,3
revolar,3
revoltar,3
revolta,2
revoltant,3
revoltim,3
revoltó,3
revoltós,3
revolució,2
de,1
revolucionar,2
revolucionari,2
revòlver,2
revulsiu,3
rho,3
ria,2
riada,3
rial,3
rialla,2
amb,1
mitja,2
riallada,3
riallejar,3
rialler,3
riallera,3
riallós,3
riba,2
ribàs,3
ribell,3
ribella,3
riber,3
ribera,2
riberal,3
riberenc,3
ribot,2
ribotar,3
ribotejar,3
ric,2
ricament,3
ricí,3
rictus,3
ridículament,3
fer,1
ridiculesa,3
ridiculitzar,2
ridiculització,3
ridiculitzador,3
riell,3
riera,2
rierenc,3
rierada,3
rieral,3
rierany,3
rieró,3
rierol,2
rifa,2
rifaire,3
rifar,3
rifada,3
rifle,2
rígid,2
rigidesa,2
rigodon,3
rigor,2
de,1
